Genes dropped due to baseline enrichment beneath the 0.05 percentile and below1mean value
gene_name	low_baseline_mark
MIR644A	h3k36me3_body
LOC101927139	h3k27me3_body
MIR645	h3k36me3_body
LOC101927141	h3k27me3_body
MIR646	h3k36me3_body
LOC101927142	h3k27me3_body
MIR646HG	h3k36me3_body
LOC101927143	h3k27me3_body
MIR647	h3k36me3_body
LOC101927151	h3k27me3_body
MIR648	h3k36me3_body
LOC101927156	h3k27me3_body
MIR649	h3k36me3_body
LOC101927157	h3k27me3_body
MIR6499	h3k36me3_body
LOC101927159	h3k27me3_body
MIR650	h3k36me3_body
LOC101927164	h3k27me3_body
MIR6500	h3k36me3_body
LOC101927165	h3k27me3_body
MIR6501	h3k36me3_body
LOC101927166	h3k27me3_body
MIR6502	h3k36me3_body
LOC101927168	h3k27me3_body
MIR6503	h3k36me3_body
LOC101927178	h3k27me3_body
MIR6504	h3k36me3_body
LOC101927179	h3k27me3_body
MIR6505	h3k36me3_body
LOC101927181	h3k27me3_body
MIR6506	h3k36me3_body
LOC101927188	h3k27me3_body
MIR6507	h3k36me3_body
LOC101927189	h3k27me3_body
MIR6508	h3k36me3_body
LOC101927190	h3k27me3_body
MIR6509	h3k36me3_body
LOC101927196	h3k27me3_body
MIR651	h3k36me3_body
LOC101927204	h3k27me3_body
MIR6510	h3k36me3_body
LOC101927207	h3k27me3_body
MIR6511A1	h3k36me3_body
LOC101927211	h3k27me3_body
MIR6511A2	h3k36me3_body
LOC101927229	h3k27me3_body
MIR6511A3	h3k36me3_body
LOC101927230	h3k27me3_body
MIR6511A4	h3k36me3_body
LOC101927237	h3k27me3_body
MIR6511B1	h3k36me3_body
LOC101927239	h3k27me3_body
MIR6511B2	h3k36me3_body
LOC101927243	h3k27me3_body
MIR6512	h3k36me3_body
LOC101927244	h3k27me3_body
MIR6513	h3k36me3_body
LOC101927248	h3k27me3_body
MIR6514	h3k36me3_body
LOC101927257	h3k27me3_body
MIR6515	h3k36me3_body
LOC101927267	h3k27me3_body
MIR6516	h3k36me3_body
LOC101927269	h3k27me3_body
MIR652	h3k36me3_body
LOC101927272	h3k27me3_body
MIR653	h3k36me3_body
LOC101927274	h3k27me3_body
MIR654	h3k36me3_body
LOC101927278	h3k27me3_body
MIR655	h3k36me3_body
LOC101927282	h3k27me3_body
MIR656	h3k36me3_body
LOC101927284	h3k27me3_body
MIR657	h3k36me3_body
LOC101927285	h3k27me3_body
MIR658	h3k36me3_body
LOC101927292	h3k27me3_body
MIR659	h3k36me3_body
LOC101927296	h3k27me3_body
MIR660	h3k36me3_body
LOC101927305	h3k27me3_body
MIR661	h3k36me3_body
LOC101927311	h3k27me3_body
MIR662	h3k36me3_body
LOC101927314	h3k27me3_body
MIR663A	h3k36me3_body
LOC101927318	h3k27me3_body
MIR663AHG	h3k36me3_body
LOC101927322	h3k27me3_body
MIR663B	h3k36me3_body
LOC101927331	h3k27me3_body
MIR664A	h3k36me3_body
LOC101927334	h3k27me3_body
MIR664B	h3k36me3_body
LOC101927342	h3k27me3_body
MIR665	h3k36me3_body
LOC101927348	h3k27me3_body
MIR668	h3k36me3_body
LOC101927354	h3k27me3_body
MIR670	h3k36me3_body
LOC101927356	h3k27me3_body
MIR670HG	h3k36me3_body
LOC101927357	h3k27me3_body
MIR671	h3k36me3_body
LOC101927358	h3k27me3_body
MIR6715A	h3k36me3_body
LOC101927359	h3k27me3_body
MIR6715B	h3k36me3_body
LOC101927363	h3k27me3_body
MIR6716	h3k36me3_body
LOC101927365	h3k27me3_body
MIR6717	h3k36me3_body
LOC101927374	h3k27me3_body
MIR6718	h3k36me3_body
LOC101927377	h3k27me3_body
MIR6719	h3k36me3_body
MIR6720	h3k36me3_body
LOC101927378	h3k27me3_body
MIR6721	h3k36me3_body
LOC101927379	h3k27me3_body
MIR6722	h3k36me3_body
LOC101927391	h3k27me3_body
MIR6723	h3k36me3_body
LOC101927394	h3k27me3_body
MIR6726	h3k36me3_body
LOC101927402	h3k27me3_body
MIR6727	h3k36me3_body
LOC101927406	h3k27me3_body
MIR6728	h3k36me3_body
LOC101927410	h3k27me3_body
MIR6729	h3k36me3_body
LOC101927411	h3k27me3_body
MIR6730	h3k36me3_body
LOC101927412	h3k27me3_body
MIR6730	h3k36me3_body
LOC101927415	h3k27me3_body
MIR6731	h3k36me3_body
LOC101927416	h3k27me3_body
MIR6732	h3k36me3_body
LOC101927418	h3k27me3_body
MIR6733	h3k36me3_body
LOC101927419	h3k27me3_body
MIR6734	h3k36me3_body
LOC101927420	h3k27me3_body
MIR6735	h3k36me3_body
LOC101927421	h3k27me3_body
MIR6736	h3k36me3_body
LOC101927429	h3k27me3_body
MIR6737	h3k36me3_body
LOC101927431	h3k27me3_body
MIR6738	h3k36me3_body
LOC101927434	h3k27me3_body
MIR6739	h3k36me3_body
LOC101927437	h3k27me3_body
MIR6740	h3k36me3_body
LOC101927438	h3k27me3_body
MIR6741	h3k36me3_body
LOC101927446	h3k27me3_body
MIR6742	h3k36me3_body
LOC101927447	h3k27me3_body
MIR6743	h3k36me3_body
LOC101927450	h3k27me3_body
MIR6744	h3k36me3_body
LOC101927460	h3k27me3_body
MIR6745	h3k36me3_body
LOC101927464	h3k27me3_body
MIR6746	h3k36me3_body
LOC101927468	h3k27me3_body
MIR6747	h3k36me3_body
LOC101927472	h3k27me3_body
MIR6748	h3k36me3_body
LOC101927476	h3k27me3_body
MIR6749	h3k36me3_body
LOC101927478	h3k27me3_body
LOC101927480	h3k27me3_body
MIR675	h3k36me3_body
LOC101927481	h3k27me3_body
MIR6750	h3k36me3_body
LOC101927482	h3k27me3_body
MIR6751	h3k36me3_body
LOC101927488	h3k27me3_body
MIR6752	h3k36me3_body
LOC101927494	h3k27me3_body
MIR6753	h3k36me3_body
LOC101927495	h3k27me3_body
MIR6754	h3k36me3_body
LOC101927497	h3k27me3_body
MIR6755	h3k36me3_body
LOC101927501	h3k27me3_body
MIR6756	h3k36me3_body
LOC101927502	h3k27me3_body
MIR6757	h3k36me3_body
LOC101927503	h3k27me3_body
MIR6758	h3k36me3_body
LOC101927513	h3k27me3_body
MIR6759	h3k36me3_body
LOC101927523	h3k27me3_body
MIR676	h3k36me3_body
LOC101927526	h3k27me3_body
MIR6760	h3k36me3_body
LOC101927532	h3k27me3_body
MIR6761	h3k36me3_body
LOC101927539	h3k27me3_body
MIR6762	h3k36me3_body
LOC101927543	h3k27me3_body
MIR6763	h3k36me3_body
LOC101927549	h3k27me3_body
MIR6764	h3k36me3_body
LOC101927550	h3k27me3_body
MIR6765	h3k36me3_body
LOC101927557	h3k27me3_body
MIR6766	h3k36me3_body
LOC101927560	h3k27me3_body
MIR6767	h3k36me3_body
LOC101927571	h3k27me3_body
MIR6768	h3k36me3_body
LOC101927572	h3k27me3_body
MIR6769A	h3k36me3_body
LOC101927575	h3k27me3_body
MIR6769B	h3k36me3_body
LOC101927577	h3k27me3_body
MIR6770-1	h3k36me3_body
LOC101927580	h3k27me3_body
MIR6770-2	h3k36me3_body
LOC101927583	h3k27me3_body
MIR6770-3	h3k36me3_body
LOC101927587	h3k27me3_body
MIR6771	h3k36me3_body
LOC101927588	h3k27me3_body
MIR6772	h3k36me3_body
LOC101927592	h3k27me3_body
MIR6773	h3k36me3_body
LOC101927596	h3k27me3_body
MIR6774	h3k36me3_body
LOC101927604	h3k27me3_body
MIR6775	h3k36me3_body
LOC101927606	h3k27me3_body
MIR6776	h3k36me3_body
LOC101927616	h3k27me3_body
MIR6777	h3k36me3_body
LOC101927619	h3k27me3_body
MIR6778	h3k36me3_body
LOC101927620	h3k27me3_body
MIR6779	h3k36me3_body
LOC101927623	h3k27me3_body
MIR6780A	h3k36me3_body
LOC101927630	h3k27me3_body
MIR6780B	h3k36me3_body
LOC101927635	h3k27me3_body
MIR6781	h3k36me3_body
LOC101927636	h3k27me3_body
MIR6782	h3k36me3_body
LOC101927637	h3k27me3_body
MIR6783	h3k36me3_body
LOC101927640	h3k27me3_body
MIR6784	h3k36me3_body
LOC101927641	h3k27me3_body
MIR6785	h3k36me3_body
LOC101927650	h3k27me3_body
MIR6786	h3k36me3_body
LOC101927651	h3k27me3_body
MIR6787	h3k36me3_body
LOC101927653	h3k27me3_body
MIR6788	h3k36me3_body
LOC101927657	h3k27me3_body
MIR6789	h3k36me3_body
LOC101927661	h3k27me3_body
MIR6790	h3k36me3_body
LOC101927666	h3k27me3_body
MIR6791	h3k36me3_body
LOC101927668	h3k27me3_body
MIR6792	h3k36me3_body
LOC101927683	h3k27me3_body
MIR6793	h3k36me3_body
LOC101927686	h3k27me3_body
MIR6794	h3k36me3_body
LOC101927690	h3k27me3_body
MIR6795	h3k36me3_body
LOC101927691	h3k27me3_body
MIR6796	h3k36me3_body
LOC101927692	h3k27me3_body
MIR6797	h3k36me3_body
LOC101927694	h3k27me3_body
MIR6798	h3k36me3_body
LOC101927697	h3k27me3_body
MIR6799	h3k36me3_body
LOC101927701	h3k27me3_body
MIR6800	h3k36me3_body
LOC101927708	h3k27me3_body
MIR6801	h3k36me3_body
LOC101927709	h3k27me3_body
MIR6802	h3k36me3_body
LOC101927727	h3k27me3_body
MIR6803	h3k36me3_body
LOC101927730	h3k27me3_body
MIR6804	h3k36me3_body
LOC101927735	h3k27me3_body
MIR6805	h3k36me3_body
LOC101927740	h3k27me3_body
MIR6806	h3k36me3_body
LOC101927746	h3k27me3_body
MIR6807	h3k36me3_body
LOC101927752	h3k27me3_body
MIR6808	h3k36me3_body
LOC101927755	h3k27me3_body
MIR6809	h3k36me3_body
LOC101927759	h3k27me3_body
MIR6810	h3k36me3_body
LOC101927762	h3k27me3_body
MIR6811	h3k36me3_body
LOC101927765	h3k27me3_body
MIR6812	h3k36me3_body
LOC101927766	h3k27me3_body
MIR6813	h3k36me3_body
LOC101927768	h3k27me3_body
MIR6814	h3k36me3_body
LOC101927769	h3k27me3_body
MIR6815	h3k36me3_body
LOC101927770	h3k27me3_body
MIR6816	h3k36me3_body
LOC101927780	h3k27me3_body
MIR6817	h3k36me3_body
LOC101927787	h3k27me3_body
MIR6818	h3k36me3_body
LOC101927793	h3k27me3_body
MIR6819	h3k36me3_body
LOC101927795	h3k27me3_body
MIR6820	h3k36me3_body
LOC101927798	h3k27me3_body
MIR6821	h3k36me3_body
LOC101927809	h3k27me3_body
MIR6822	h3k36me3_body
LOC101927811	h3k27me3_body
MIR6823	h3k36me3_body
LOC101927814	h3k27me3_body
MIR6824	h3k36me3_body
LOC101927815	h3k27me3_body
MIR6825	h3k36me3_body
LOC101927817	h3k27me3_body
MIR6826	h3k36me3_body
LOC101927822	h3k27me3_body
MIR6827	h3k36me3_body
LOC101927827	h3k27me3_body
MIR6828	h3k36me3_body
LOC101927829	h3k27me3_body
MIR6829	h3k36me3_body
LOC101927830	h3k27me3_body
MIR6830	h3k36me3_body
LOC101927835	h3k27me3_body
MIR6831	h3k36me3_body
LOC101927839	h3k27me3_body
MIR6832	h3k36me3_body
LOC101927843	h3k27me3_body
MIR6833	h3k36me3_body
LOC101927844	h3k27me3_body
MIR6834	h3k36me3_body
LOC101927845	h3k27me3_body
MIR6835	h3k36me3_body
LOC101927847	h3k27me3_body
MIR6836	h3k36me3_body
LOC101927849	h3k27me3_body
MIR6837	h3k36me3_body
LOC101927851	h3k27me3_body
MIR6838	h3k36me3_body
LOC101927854	h3k27me3_body
MIR6839	h3k36me3_body
LOC101927855	h3k27me3_body
MIR6840	h3k36me3_body
LOC101927859	h3k27me3_body
MIR6841	h3k36me3_body
LOC101927865	h3k27me3_body
MIR6842	h3k36me3_body
LOC101927866	h3k27me3_body
MIR6843	h3k36me3_body
LOC101927869	h3k27me3_body
MIR6844	h3k36me3_body
LOC101927870	h3k27me3_body
MIR6845	h3k36me3_body
LOC101927876	h3k27me3_body
MIR6846	h3k36me3_body
LOC101927877	h3k27me3_body
MIR6847	h3k36me3_body
LOC101927881	h3k27me3_body
MIR6848	h3k36me3_body
LOC101927884	h3k27me3_body
MIR6849	h3k36me3_body
LOC101927895	h3k27me3_body
MIR6850	h3k36me3_body
LOC101927901	h3k27me3_body
MIR6851	h3k36me3_body
LOC101927905	h3k27me3_body
MIR6852	h3k36me3_body
LOC101927907	h3k27me3_body
MIR6853	h3k36me3_body
LOC101927908	h3k27me3_body
MIR6854	h3k36me3_body
LOC101927911	h3k27me3_body
MIR6855	h3k36me3_body
LOC101927914	h3k27me3_body
MIR6856	h3k36me3_body
LOC101927915	h3k27me3_body
MIR6857	h3k36me3_body
LOC101927919	h3k27me3_body
MIR6858	h3k36me3_body
LOC101927924	h3k27me3_body
MIR6859-1	h3k36me3_body
LOC101927926	h3k27me3_body
MIR6859-1	h3k36me3_body
LOC101927932	h3k27me3_body
MIR6859-2	h3k36me3_body
LOC101927934	h3k27me3_body
MIR6859-2	h3k36me3_body
LOC101927948	h3k27me3_body
MIR6859-3	h3k36me3_body
LOC101927950	h3k27me3_body
MIR6859-3	h3k36me3_body
LOC101927954	h3k27me3_body
MIR6859-4	h3k36me3_body
LOC101927960	h3k27me3_body
MIR6859-4	h3k36me3_body
LOC101927964	h3k27me3_body
MIR6860	h3k36me3_body
LOC101927967	h3k27me3_body
MIR6861	h3k36me3_body
LOC101927969	h3k27me3_body
MIR6862-1	h3k36me3_body
LOC101927972	h3k27me3_body
MIR6862-2	h3k36me3_body
LOC101927973	h3k27me3_body
MIR6863	h3k36me3_body
LOC101927987	h3k27me3_body
MIR6864	h3k36me3_body
LOC101927989	h3k27me3_body
MIR6865	h3k36me3_body
LOC101928000	h3k27me3_body
MIR6866	h3k36me3_body
LOC101928002	h3k27me3_body
MIR6867	h3k36me3_body
LOC101928008	h3k27me3_body
MIR6868	h3k36me3_body
LOC101928009	h3k27me3_body
MIR6869	h3k36me3_body
LOC101928012	h3k27me3_body
MIR6870	h3k36me3_body
LOC101928020	h3k27me3_body
MIR6871	h3k36me3_body
LOC101928021	h3k27me3_body
MIR6872	h3k36me3_body
LOC101928030	h3k27me3_body
MIR6873	h3k36me3_body
LOC101928034	h3k27me3_body
MIR6874	h3k36me3_body
LOC101928035	h3k27me3_body
MIR6875	h3k36me3_body
LOC101928043	h3k27me3_body
MIR6876	h3k36me3_body
LOC101928048	h3k27me3_body
MIR6877	h3k36me3_body
LOC101928052	h3k27me3_body
MIR6878	h3k36me3_body
LOC101928053	h3k27me3_body
MIR6879	h3k36me3_body
LOC101928058	h3k27me3_body
MIR6880	h3k36me3_body
LOC101928063	h3k27me3_body
MIR6881	h3k36me3_body
LOC101928068	h3k27me3_body
MIR6883	h3k36me3_body
LOC101928069	h3k27me3_body
MIR6884	h3k36me3_body
LOC101928075	h3k27me3_body
MIR6885	h3k36me3_body
LOC101928087	h3k27me3_body
MIR6886	h3k36me3_body
LOC101928093	h3k27me3_body
MIR6887	h3k36me3_body
LOC101928098	h3k27me3_body
MIR6888	h3k36me3_body
LOC101928100	h3k27me3_body
MIR6889	h3k36me3_body
LOC101928103	h3k27me3_body
MIR6890	h3k36me3_body
LOC101928105	h3k27me3_body
MIR6891	h3k36me3_body
LOC101928107	h3k27me3_body
MIR6892	h3k36me3_body
LOC101928111	h3k27me3_body
MIR6893	h3k36me3_body
LOC101928118	h3k27me3_body
MIR6894	h3k36me3_body
LOC101928120	h3k27me3_body
MIR6895	h3k36me3_body
LOC101928123	h3k27me3_body
MIR7-1	h3k36me3_body
LOC101928126	h3k27me3_body
MIR7-3	h3k36me3_body
LOC101928128	h3k27me3_body
MIR7-3HG	h3k36me3_body
LOC101928131	h3k27me3_body
MIR708	h3k36me3_body
LOC101928132	h3k27me3_body
MIR7106	h3k36me3_body
LOC101928135	h3k27me3_body
MIR7107	h3k36me3_body
LOC101928137	h3k27me3_body
MIR7108	h3k36me3_body
LOC101928140	h3k27me3_body
MIR7109	h3k36me3_body
LOC101928143	h3k27me3_body
MIR711	h3k36me3_body
LOC101928150	h3k27me3_body
MIR7110	h3k36me3_body
LOC101928160	h3k27me3_body
MIR7111	h3k36me3_body
LOC101928161	h3k27me3_body
MIR7112	h3k36me3_body
LOC101928162	h3k27me3_body
MIR7113	h3k36me3_body
LOC101928163	h3k27me3_body
MIR7114	h3k36me3_body
LOC101928166	h3k27me3_body
MIR7150	h3k36me3_body
LOC101928167	h3k27me3_body
MIR7151	h3k36me3_body
LOC101928168	h3k27me3_body
MIR7152	h3k36me3_body
LOC101928177	h3k27me3_body
MIR7153	h3k36me3_body
LOC101928185	h3k27me3_body
MIR7154	h3k36me3_body
LOC101928191	h3k27me3_body
MIR7155	h3k36me3_body
LOC101928195	h3k27me3_body
MIR7156	h3k36me3_body
LOC101928201	h3k27me3_body
MIR7157	h3k36me3_body
LOC101928203	h3k27me3_body
MIR7158	h3k36me3_body
LOC101928205	h3k27me3_body
MIR7159	h3k36me3_body
LOC101928211	h3k27me3_body
MIR7160	h3k36me3_body
LOC101928222	h3k27me3_body
MIR7161	h3k36me3_body
LOC101928226	h3k27me3_body
MIR7162	h3k36me3_body
LOC101928231	h3k27me3_body
MIR718	h3k36me3_body
LOC101928233	h3k27me3_body
MIR744	h3k36me3_body
LOC101928238	h3k27me3_body
MIR7515	h3k36me3_body
LOC101928241	h3k27me3_body
MIR7515HG	h3k36me3_body
LOC101928251	h3k27me3_body
MIR758	h3k36me3_body
LOC101928253	h3k27me3_body
MIR759	h3k36me3_body
LOC101928254	h3k27me3_body
MIR760	h3k36me3_body
LOC101928259	h3k27me3_body
MIR761	h3k36me3_body
LOC101928266	h3k27me3_body
MIR762	h3k36me3_body
LOC101928269	h3k27me3_body
MIR762HG	h3k36me3_body
LOC101928270	h3k27me3_body
MIR764	h3k36me3_body
LOC101928272	h3k27me3_body
MIR7641-1	h3k36me3_body
LOC101928273	h3k27me3_body
MIR7641-2	h3k36me3_body
LOC101928279	h3k27me3_body
MIR7641-2	h3k36me3_body
LOC101928280	h3k27me3_body
MIR7641-2	h3k36me3_body
LOC101928283	h3k27me3_body
MIR7641-2	h3k36me3_body
LOC101928295	h3k27me3_body
MIR7641-2	h3k36me3_body
LOC101928298	h3k27me3_body
MIR7641-2	h3k36me3_body
LOC101928303	h3k27me3_body
MIR7641-2	h3k36me3_body
LOC101928304	h3k27me3_body
MIR7641-2	h3k36me3_body
LOC101928306	h3k27me3_body
MIR7641-2	h3k36me3_body
LOC101928307	h3k27me3_body
MIR7641-2	h3k36me3_body
LOC101928311	h3k27me3_body
MIR7641-2	h3k36me3_body
LOC101928314	h3k27me3_body
MIR7641-2	h3k36me3_body
LOC101928322	h3k27me3_body
MIR765	h3k36me3_body
LOC101928323	h3k27me3_body
MIR766	h3k36me3_body
LOC101928324	h3k27me3_body
MIR767	h3k36me3_body
LOC101928327	h3k27me3_body
MIR769	h3k36me3_body
LOC101928333	h3k27me3_body
MIR770	h3k36me3_body
LOC101928335	h3k27me3_body
MIR7702	h3k36me3_body
LOC101928336	h3k27me3_body
MIR7703	h3k36me3_body
LOC101928358	h3k27me3_body
MIR7704	h3k36me3_body
LOC101928370	h3k27me3_body
MIR7705	h3k36me3_body
LOC101928371	h3k27me3_body
MIR7843	h3k36me3_body
LOC101928372	h3k27me3_body
MIR7844	h3k36me3_body
LOC101928381	h3k27me3_body
MIR7845	h3k36me3_body
LOC101928386	h3k27me3_body
MIR7846	h3k36me3_body
LOC101928389	h3k27me3_body
MIR7847	h3k36me3_body
LOC101928398	h3k27me3_body
MIR7848	h3k36me3_body
LOC101928401	h3k27me3_body
MIR7849	h3k36me3_body
LOC101928402	h3k27me3_body
MIR7850	h3k36me3_body
LOC101928403	h3k27me3_body
MIR7851	h3k36me3_body
LOC101928404	h3k27me3_body
MIR7852	h3k36me3_body
LOC101928416	h3k27me3_body
MIR7853	h3k36me3_body
LOC101928417	h3k27me3_body
MIR7854	h3k36me3_body
LOC101928418	h3k27me3_body
MIR7855	h3k36me3_body
LOC101928424	h3k27me3_body
MIR7856	h3k36me3_body
LOC101928429	h3k27me3_body
MIR7974	h3k36me3_body
LOC101928433	h3k27me3_body
MIR7975	h3k36me3_body
LOC101928435	h3k27me3_body
MIR7976	h3k36me3_body
LOC101928436	h3k27me3_body
MIR7977	h3k36me3_body
LOC101928437	h3k27me3_body
MIR7978	h3k36me3_body
LOC101928438	h3k27me3_body
MIR802	h3k36me3_body
LOC101928441	h3k27me3_body
MIR8052	h3k36me3_body
LOC101928443	h3k27me3_body
MIR8053	h3k36me3_body
LOC101928445	h3k27me3_body
MIR8054	h3k36me3_body
LOC101928446	h3k27me3_body
MIR8055	h3k36me3_body
LOC101928449	h3k27me3_body
MIR8056	h3k36me3_body
LOC101928453	h3k27me3_body
MIR8057	h3k36me3_body
LOC101928460	h3k27me3_body
MIR8058	h3k36me3_body
LOC101928461	h3k27me3_body
MIR8059	h3k36me3_body
LOC101928464	h3k27me3_body
MIR8060	h3k36me3_body
LOC101928471	h3k27me3_body
MIR8061	h3k36me3_body
LOC101928475	h3k27me3_body
MIR8062	h3k36me3_body
LOC101928476	h3k27me3_body
MIR8063	h3k36me3_body
LOC101928489	h3k27me3_body
MIR8064	h3k36me3_body
LOC101928491	h3k27me3_body
MIR8065	h3k36me3_body
LOC101928495	h3k27me3_body
MIR8066	h3k36me3_body
LOC101928504	h3k27me3_body
MIR8067	h3k36me3_body
LOC101928505	h3k27me3_body
MIR8068	h3k36me3_body
LOC101928509	h3k27me3_body
MIR8069-1	h3k36me3_body
LOC101928510	h3k27me3_body
MIR8069-2	h3k36me3_body
LOC101928514	h3k27me3_body
MIR8070	h3k36me3_body
LOC101928516	h3k27me3_body
MIR8071-1	h3k36me3_body
LOC101928517	h3k27me3_body
MIR8071-2	h3k36me3_body
LOC101928519	h3k27me3_body
MIR8072	h3k36me3_body
LOC101928523	h3k27me3_body
MIR8073	h3k36me3_body
LOC101928525	h3k27me3_body
MIR8074	h3k36me3_body
LOC101928530	h3k27me3_body
MIR8075	h3k36me3_body
LOC101928535	h3k27me3_body
MIR8076	h3k36me3_body
LOC101928539	h3k27me3_body
MIR8077	h3k36me3_body
LOC101928540	h3k27me3_body
MIR8078	h3k36me3_body
LOC101928551	h3k27me3_body
MIR8079	h3k36me3_body
LOC101928557	h3k27me3_body
MIR8080	h3k36me3_body
LOC101928565	h3k27me3_body
MIR8081	h3k36me3_body
LOC101928567	h3k27me3_body
MIR8082	h3k36me3_body
LOC101928569	h3k27me3_body
MIR8083	h3k36me3_body
LOC101928580	h3k27me3_body
MIR8084	h3k36me3_body
LOC101928583	h3k27me3_body
MIR8085	h3k36me3_body
LOC101928590	h3k27me3_body
MIR8086	h3k36me3_body
LOC101928591	h3k27me3_body
MIR8087	h3k36me3_body
LOC101928595	h3k27me3_body
MIR8088	h3k36me3_body
LOC101928596	h3k27me3_body
MIR8089	h3k36me3_body
LOC101928597	h3k27me3_body
MIR8485	h3k36me3_body
LOC101928600	h3k27me3_body
MIR873	h3k36me3_body
LOC101928602	h3k27me3_body
MIR874	h3k36me3_body
LOC101928605	h3k27me3_body
MIR875	h3k36me3_body
LOC101928614	h3k27me3_body
MIR876	h3k36me3_body
LOC101928617	h3k27me3_body
MIR877	h3k36me3_body
LOC101928618	h3k27me3_body
MIR885	h3k36me3_body
LOC101928622	h3k27me3_body
MIR887	h3k36me3_body
LOC101928626	h3k27me3_body
MIR888	h3k36me3_body
LOC101928650	h3k27me3_body
MIR889	h3k36me3_body
LOC101928651	h3k27me3_body
MIR890	h3k36me3_body
LOC101928659	h3k27me3_body
MIR891A	h3k36me3_body
LOC101928661	h3k27me3_body
MIR891B	h3k36me3_body
LOC101928663	h3k27me3_body
MIR892A	h3k36me3_body
LOC101928673	h3k27me3_body
MIR892B	h3k36me3_body
LOC101928674	h3k27me3_body
MIR892C	h3k36me3_body
LOC101928682	h3k27me3_body
MIR9-1	h3k36me3_body
LOC101928696	h3k27me3_body
MIR9-2	h3k36me3_body
LOC101928697	h3k27me3_body
MIR920	h3k36me3_body
LOC101928700	h3k27me3_body
MIR921	h3k36me3_body
LOC101928708	h3k27me3_body
MIR922	h3k36me3_body
LOC101928710	h3k27me3_body
MIR924	h3k36me3_body
LOC101928718	h3k27me3_body
MIR924HG	h3k36me3_body
LOC101928728	h3k27me3_body
MIR92A1	h3k36me3_body
LOC101928730	h3k27me3_body
MIR92A2	h3k36me3_body
LOC101928731	h3k27me3_body
MIR92B	h3k36me3_body
LOC101928737	h3k27me3_body
MIR93	h3k36me3_body
LOC101928738	h3k27me3_body
MIR933	h3k36me3_body
LOC101928739	h3k27me3_body
MIR934	h3k36me3_body
LOC101928748	h3k27me3_body
MIR935	h3k36me3_body
LOC101928751	h3k27me3_body
MIR936	h3k36me3_body
LOC101928766	h3k27me3_body
MIR937	h3k36me3_body
LOC101928767	h3k27me3_body
MIR938	h3k36me3_body
LOC101928769	h3k27me3_body
MIR939	h3k36me3_body
LOC101928775	h3k27me3_body
MIR940	h3k36me3_body
LOC101928778	h3k27me3_body
MIR941-1	h3k36me3_body
LOC101928782	h3k27me3_body
MIR941-2	h3k36me3_body
LOC101928786	h3k27me3_body
MIR941-3	h3k36me3_body
LOC101928791	h3k27me3_body
MIR941-4	h3k36me3_body
LOC101928794	h3k27me3_body
MIR941-5	h3k36me3_body
LOC101928796	h3k27me3_body
MIR942	h3k36me3_body
LOC101928797	h3k27me3_body
MIR943	h3k36me3_body
LOC101928804	h3k27me3_body
MIR944	h3k36me3_body
LOC101928807	h3k27me3_body
MIR95	h3k36me3_body
LOC101928809	h3k27me3_body
MIR9500	h3k36me3_body
LOC101928812	h3k27me3_body
MIR96	h3k36me3_body
LOC101928820	h3k27me3_body
MIR98	h3k36me3_body
LOC101928823	h3k27me3_body
MIR99A	h3k36me3_body
LOC101928834	h3k27me3_body
MIR99AHG	h3k36me3_body
LOC101928837	h3k27me3_body
MIR99B	h3k36me3_body
LOC101928841	h3k27me3_body
MIRLET7A1	h3k36me3_body
LOC101928844	h3k27me3_body
MIRLET7A2	h3k36me3_body
LOC101928845	h3k27me3_body
MIRLET7A3	h3k36me3_body
LOC101928847	h3k27me3_body
MIRLET7B	h3k36me3_body
LOC101928851	h3k27me3_body
MIRLET7BHG	h3k36me3_body
LOC101928855	h3k27me3_body
MIRLET7C	h3k36me3_body
LOC101928858	h3k27me3_body
MIRLET7D	h3k36me3_body
LOC101928861	h3k27me3_body
MIRLET7DHG	h3k36me3_body
LOC101928865	h3k27me3_body
MIRLET7E	h3k36me3_body
LOC101928880	h3k27me3_body
MIRLET7F1	h3k36me3_body
LOC101928881	h3k27me3_body
MIRLET7F2	h3k36me3_body
LOC101928882	h3k27me3_body
MIRLET7G	h3k36me3_body
LOC101928885	h3k27me3_body
MIRLET7I	h3k36me3_body
LOC101928886	h3k27me3_body
MIS12	h3k36me3_body
LOC101928887	h3k27me3_body
MIS18A	h3k36me3_body
LOC101928891	h3k27me3_body
MIS18BP1	h3k36me3_body
LOC101928894	h3k27me3_body
MISP	h3k36me3_body
LOC101928896	h3k27me3_body
MISP3	h3k36me3_body
LOC101928902	h3k27me3_body
MITD1	h3k36me3_body
LOC101928909	h3k27me3_body
MITF	h3k36me3_body
LOC101928911	h3k27me3_body
MIXL1	h3k36me3_body
LOC101928917	h3k27me3_body
MKI67	h3k36me3_body
LOC101928924	h3k27me3_body
MKKS	h3k36me3_body
LOC101928932	h3k27me3_body
MKL1	h3k36me3_body
LOC101928936	h3k27me3_body
MKL2	h3k36me3_body
LOC101928937	h3k27me3_body
MKLN1	h3k36me3_body
LOC101928940	h3k27me3_body
MKLN1-AS	h3k36me3_body
LOC101928942	h3k27me3_body
MKNK1	h3k36me3_body
LOC101928943	h3k27me3_body
MKNK1-AS1	h3k36me3_body
LOC101928944	h3k27me3_body
MKNK2	h3k36me3_body
LOC101928961	h3k27me3_body
MKRN1	h3k36me3_body
